ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
415,43,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.452817379497624,0.9993211133740668,1.206896551724138,128289.0
416,44,0.6666666666666666,0.7777777777777778,0.16666666666666674,0.4438484746899095,0.9996647670130743,1.2522658610271906,124184.0
417,45,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.5011593242795628,1.0000000000000002,0.9953734302709852,128803.0
418,46,0.5555555555555556,0.8333333333333334,0.5,0.5049148099606815,0.9970511140235913,0.9746917585983133,131882.0
419,47,0.5555555555555556,0.8333333333333334,0.5,0.48150551589876706,0.9980532121998703,1.0727762803234504,169855.0
420,48,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.5596654872949501,0.999035059504664,0.785057471264368,136500.0
421,49,0.6666666666666666,0.8333333333333334,0.2500000000000001,0.5554846938775512,0.9964923469387755,0.7939150401836964,161645.0
422,50,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.4873417721518988,0.99746835443038,1.046753246753247,143684.0
423,51,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.5515075376884423,0.9984296482412063,0.8103644646924831,156513.0
424,52,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.5632219793943178,1.0000000000000002,0.7754988913525502,165749.0
425,53,0.7777777777777778,0.8333333333333334,0.07142857142857145,0.6241464928615768,1.0000000000000002,0.6021879661859773,166263.0
426,54,0.7222222222222222,0.8333333333333334,0.1538461538461539,0.5486261191725842,1.0000000000000002,0.8227349465391111,162157.0
427,55,0.8333333333333334,0.8333333333333334,0.0,0.5800307219662059,1.0000000000000004,0.7240466101694922,157540.0
428,56,0.7777777777777778,0.8888888888888888,0.14285714285714277,0.6512553582363749,1.0000000000000004,0.5354960037611662,194487.0
429,57,0.7777777777777778,0.8888888888888888,0.14285714285714277,0.5349618320610688,1.0000000000000002,0.8692922374429223,179092.0
